station_name,bus_board_total,bus_alight_total,bus_total_count,route_count
한국경제신문사.서소문역사공원(00042),1207,474,1681,1
대원고교앞(00057),189,1492,1681,1
공작세탁소(00026),1452,229,1681,1
구파발(가상)(00050),4,1677,1681,1
해청빌라(00030),8,1673,1681,1
부천전화국(00011),1223,457,1680,1
구로역(00066),625,1055,1680,1
궁마을(00084),414,1266,1680,1
신내9단지아파트.서울의료원(00113),562,1118,1680,1
현대그린마트(00008),1312,368,1680,1
누리꿈스퀘어.MBC(00005),830,849,1679,2
하안1동주민센터(00080),534,1145,1679,1
금강산병원.전자공단(00024),473,1206,1679,1
동천학교(00008),1360,319,1679,1
시흥사거리.시흥대교(00015),1368,311,1679,1
독립문역.한성과학고(00064),1071,607,1678,1
신풍역3번출구(00065),448,1230,1678,1
한국컴퓨터(00016),1232,445,1677,1
중앙대중문(00011),887,790,1677,1
강일고등학교.강일리버파크7단지(00092),21,1656,1677,1
대방동성당(00007),1254,422,1676,1
복정역환승센터2번승강장(00089),9,1667,1676,1
양화대교전망카페(00018),545,1129,1674,1
포레나신길아파트(00011),368,1306,1674,1
잠실3차한양아파트(00009),1294,379,1673,1
은행마을3단지.일산자이센트리지.일산자이더헤리티지(00091),556,1117,1673,1
종암래미안(00013),1069,603,1672,1
이매촌삼성아파트(00020),1098,574,1672,1
창번2교앞(00013),419,1253,1672,1
하나은행역촌동지점(00013),514,1157,1671,1
유진상가.인왕시장(00013),1367,304,1671,1
구로1동주민센터.연예인APT(00001),1420,251,1671,1
미도아파트.메트로병원(00016),1097,574,1671,1
쌍용아파트(00058),340,1331,1671,1
풍납1치안센터입구(00035),426,1245,1671,1
하나로마트.코트라(00028),842,829,1671,1
공항동송정중학교(00020),51,1619,1670,1
도화현대1차아파트111동앞(00011),241,1429,1670,2
이수역(00001),1177,493,1670,1
세륜중학교(00004),1649,21,1670,1
서신초교.내를건너서숲으로도서관(00003),1619,51,1670,1
순천향병원(00001),1252,417,1669,1
양광교회.죽림정사앞(00016),99,1570,1669,1
흑석동효사정앞(00047),66,1603,1669,1
삼전동주민센터(00020),1303,366,1669,1
낙생농협.오리역(00064),9,1658,1667,1
비호아파트(00061),163,1504,1667,1
온수동종점(00053),221,1445,1666,1
동교로사거리(00023),1415,251,1666,1
공군호텔(00009),1352,313,1665,1
뉴타운아파트(00064),584,1081,1665,1
구일역.제일제당(00009),814,851,1665,1
보라매공원역2번출구(00012),1342,323,1665,1
중곡동입구(00010),532,1133,1665,1
도로교통공단서울지부.코트라(00075),10,1653,1663,1
장석교회(00018),137,1526,1663,1
한신대학교(00066),148,1514,1662,1
고추말(00015),216,1446,1662,1
공항시장(00042),1365,297,1662,1
양평동한솔아파트(00057),836,826,1662,1
신내쌍용아파트(00009),1145,516,1661,1
수유중앙시장(00013),775,886,1661,1
홍지문.옥천암(00069),563,1097,1660,1
서울융합과학교육원(00029),1480,180,1660,1
개운초등학교(00025),383,1277,1660,1
상신교회(00003),368,1291,1659,1
고덕산생태육교(00015),1136,523,1659,1
한일탕(00015),583,1076,1659,1
믿음주유소(00004),1628,31,1659,1
노들역(00017),108,1551,1659,1
화계사입구사거리(00004),1495,163,1658,1
서연중학교(00024),197,1461,1658,1
고양어울림누리.달빛동부아파트(00026),1159,497,1656,1
서울의료원후문(00010),881,775,1656,1
금천문화원.국립전통예술중고(00014),420,1236,1656,1
청구아파트(00106),209,1446,1655,1
대원카센터(00023),484,1171,1655,1
동방문화대학원대학교(00054),41,1614,1655,1
창동주공18단지(00011),1228,427,1655,1
강동구청고덕별관(00009),831,824,1655,1
헌인마을.서울농업기술센터(00091),768,886,1654,1
광염교회(00038),369,1285,1654,1
신내데시앙아파트후문(00009),1459,194,1653,1
월계미륭아파트(00035),1256,397,1653,1
경기기계공업고등학교(00017),1258,395,1653,1
부곡체육공원(00006),1375,277,1652,2
도봉산역광역환승센터(00009),1,1651,1652,1
용광교회(00017),1615,37,1652,1
양지마을8단지(00111),86,1565,1651,1
SBS.YTN(00076),117,1534,1651,1
신촌역(00016),233,1418,1651,1
겸재교입구.서울시집집마당(00053),947,703,1650,1
텔레칩스(00006),9,1641,1650,1
발산역4번출구(00088),350,1300,1650,1
외발산신광명마을(00073),37,1613,1650,1
월릉교앞.한진한화그랑빌아파트(00029),288,1361,1649,1
정수빌라(00006),740,909,1649,1
경서농협앞(00016),1176,473,1649,1
신우초등학교(00006),1070,579,1649,2
포방공영주차장(00030),95,1553,1648,1
송내초교.법원입구(00121),81,1567,1648,1
무악재역(00026),1061,586,1647,1
동서그랜드맨션(00052),897,750,1647,1
항동제일풍경채(00022),784,863,1647,1
새솔초등학교(00049),34,1613,1647,1
하계1치안센터(00066),43,1603,1646,1
서초구민체육센터(00001),54,1592,1646,1
숭례문(가상)(00023),19,1627,1646,1
대영고등학교.신길센트럴아이파크(00015),1157,489,1646,1
한빛무궁화아파트(00003),1625,21,1646,1
수유역.강북구청(00016),1405,241,1646,1
황학정앞(00015),543,1103,1646,1
헌인릉.강남서초과학화예비군훈련장(00068),679,967,1646,1
금천고등학교(00015),329,1316,1645,1
제일약품사옥(00015),277,1368,1645,1
신내역프라디움더테라스후문(00081),230,1415,1645,1
엘지아파트앞(00018),1330,315,1645,1
거여삼거리(00009),718,927,1645,1
철산리버빌아파트(00024),492,1153,1645,1
상도중학교(00119),290,1355,1645,1
한국공항공사(00005),1096,549,1645,2
고양시청.덕양구보건소(00015),476,1168,1644,1
강남중학교(00007),1530,114,1644,1
홍익병원목동관(00076),360,1284,1644,1
서울시동부기술교육원.명덕초교(00031),912,732,1644,1
남부법원.검찰청교차로(00022),921,723,1644,1
명일역4번출구.명일전통시장(00029),802,841,1643,1
행당동서울숲더샵(00013),683,960,1643,1
휘경유수지견인차고지앞(00014),1414,229,1643,1
월곡샹그레빌아파트(00018),756,887,1643,1
역촌동주민센터(00017),1275,368,1643,1
DMC파크뷰자이(00035),1331,312,1643,1
삼성래미안.이수역방향(00020),532,1110,1642,1
도봉차량기지앞(00089),445,1197,1642,1
태릉고등학교.원묵초등학교(00012),577,1065,1642,1
신수동성당.신수동주민센터(00021),591,1051,1642,1
대동슈퍼(00025),3,1638,1641,1
강북보건소앞.번2동주민센터(00036),201,1440,1641,1
아현동가구단지(00036),744,897,1641,1
명지대(00066),164,1477,1641,1
KT월곡지사(00038),243,1397,1640,1
신내9단지아파트(00011),1276,364,1640,1
동원베네스트(00045),672,968,1640,1
성암문구사거리(00018),91,1548,1639,1
교육촌.벼루말(00047),69,1569,1638,1
금광포란재.백운한비치아파트(00008),1255,383,1638,1
성곡파출소(00029),964,674,1638,1
화원중학교(00041),803,835,1638,1
동산동능모퉁이.한국지역난방공사(00039),653,985,1638,1
문촌마을(중)(00004),1337,300,1637,1
광장자이아파트(00029),493,1144,1637,1
관문약국(00010),1061,576,1637,1
군자역6번출구(00062),627,1010,1637,1
창2동주민센터(00056),1348,289,1637,1
개화초교.개화산역2번출구(00090),383,1253,1636,1
암사역사공원역1번출구(00001),1566,69,1635,1
주택가(00021),132,1503,1635,1
왕십리자이아파트107동(00038),50,1585,1635,1
e편한세상금호109동(00036),122,1513,1635,1
송죽원(00014),121,1514,1635,1
한솔아파트입구선정중학교후문(00087),120,1513,1633,1
서울산업진흥원.국악방송(00020),117,1516,1633,1
갈현노인복지센터(00014),420,1212,1632,1
성사2동행정복지센터(00098),952,679,1631,1
고은초등학교.홍제센트럴아이파크(00013),630,1001,1631,1
궁마을(00013),939,691,1630,1
자양동우체국.중앙농협(00002),1408,221,1629,1
노량진역5번출구(00125),653,976,1629,2
정랑고개.양천벤처타운(00001),1617,12,1629,2
철산아파트.탄현역앞(00003),1532,95,1627,1
하계2동주민센터(00041),874,753,1627,1
목원초등학교.서울지방식품의약품안전청(00041),254,1373,1627,1
쟁골마을(00075),200,1426,1626,1
양평동한솔아파트(00048),551,1074,1625,1
신소재연구소(00063),261,1364,1625,1
경문고교.배나무골앞(00002),1155,470,1625,3
꿈의숲동문앞(00020),43,1581,1624,1
신소재연구소(00064),112,1511,1623,1
동대문역.흥인지문(00115),898,725,1623,1
서울동부지방법원.검찰청(00022),824,798,1622,1
능인선원앞(00085),72,1550,1622,2
청한빌라(00038),33,1589,1622,1
신길새마을금고.영진시장(00022),138,1484,1622,1
제일교회(00003),1084,538,1622,1
상암고등학교(00011),168,1453,1621,2
한강버스망원선착장(00015),896,725,1621,2
태영데시앙(00003),1592,29,1621,1
연서중학교입구(00069),494,1127,1621,2
수궁119안전센터(00077),108,1512,1620,1
워커힐아파트입구(00024),1499,121,1620,1
서오릉입구(00086),219,1400,1619,1
서남환경공원.마곡청구아파트(00023),270,1349,1619,1
불암산스포츠타운(00070),311,1308,1619,1
약수터(00085),544,1075,1619,1
월드컵파크7단지(00076),8,1611,1619,1
난지천공원.박정희대통령기념관(00051),23,1596,1619,1
DMC상암센트럴파크(00059),1519,99,1618,1
홍대입구역(00075),10,1608,1618,2
흑석동한강현대아파트(00041),587,1031,1618,1
수색교(00074),174,1444,1618,1
민자역사후문(00007),890,728,1618,1
중곡2동주민센터앞(00062),1256,362,1618,1
매헌시민의숲.양재꽃시장(00039),21,1596,1617,1
오봉초등학교(00033),876,741,1617,1
경원중학교(00017),568,1049,1617,1
벽산하이피아상가(00032),893,724,1617,1
신내우체국.5단지두산대림아파트(00015),1257,360,1617,1
불암고등학교(00055),23,1594,1617,1
숙명여고(00052),721,896,1617,1
강서한강자이아파트(00026),814,803,1617,1
하계현대아파트(00048),515,1101,1616,1
서오릉입구(00011),1395,220,1615,1
시계입구가게앞검문소(00068),193,1422,1615,1
세븐일레븐강서메인점(00064),1555,60,1615,1
한천초등학교(00026),604,1009,1613,1
시조사(00049),233,1379,1612,1
시흥초등학교.금빛공원(00009),764,848,1612,1
서울세관사거리(00023),755,856,1611,1
군자역7번출구(00032),1189,422,1611,1
우이동성원아파트(00063),27,1584,1611,1
쟁골마을(00013),302,1309,1611,1
말죽거리공원사거리(00021),866,745,1611,1
강서대학교(00022),617,993,1610,1
염곡마을.서초50플러스센터(00010),1111,499,1610,1
백련산힐스테이트2차(00021),189,1420,1609,1
서울특별시어린이병원.강동송파과학화예비군훈련장(00017),323,1286,1609,1
은곡마을진입로(00041),1388,221,1609,2
강일리버파크3단지.1단지(00112),28,1581,1609,1
현대3차유원아파트(00003),564,1044,1608,1
은평구청(00011),236,1372,1608,1
원흥주유소(00035),210,1397,1607,1
정릉시장입구.정릉약국(00021),923,684,1607,1
월드컵공원입구.문화비축기지(00006),751,855,1606,1
은평마을(00024),5,1600,1605,1
박석고개.신도고등학교(00002),475,1130,1605,1
장위천주교앞(00005),496,1108,1604,1
부대앞(00099),334,1270,1604,1
텐즈힐아파트107동앞(00020),833,771,1604,1
신사동고개삼거리(00005),1522,82,1604,1
로얄공인중계사무소(00022),1125,479,1604,1
송파글마루도서관.버들어린이집(00072),539,1065,1604,1
반포2동주민센터(00022),1146,457,1603,1
성산아파트(00065),1124,478,1602,1
수색교(00090),150,1452,1602,1
유진투자증권(00050),682,919,1601,1
강동리버스트8단지(00054),255,1346,1601,1
미리내마을4.2단지.한별초등학교(00084),155,1446,1601,1
겸재정선미술관입구(00003),1510,91,1601,1
오금역.오금고교(00006),167,1434,1601,1
노원고등학교(00018),973,627,1600,1
서울체육중.고등학교(00084),180,1420,1600,1
신용산지하차도(00023),795,805,1600,1
중산공원.중산파출소(00107),175,1424,1599,1
광염교회(00009),777,822,1599,1
성암국제무역고.성암여중(00004),860,739,1599,1
우이동성원아파트(00082),6,1592,1598,1
정원슈퍼(00021),456,1142,1598,1
남부법원.검찰청교차로(00038),261,1336,1597,1
시흥3동주민센터앞(00016),1250,347,1597,1
경문고등학교(00022),18,1579,1597,1
건대입구역1번출구(00020),1476,121,1597,1
서초AICT우수기업센터(00030),20,1577,1597,1
월드컵파크7단지(00010),150,1446,1596,2
또또슈퍼(00007),168,1428,1596,1
성산아파트(00030),730,866,1596,1
도림생활문화센터(00044),1385,211,1596,1
양재시민의숲매헌역입구(00016),163,1432,1595,1
동작고교.사당5동주민센터(00015),200,1395,1595,1
오거리(00026),452,1142,1594,2
종로3가.탑골공원(00038),1407,187,1594,1
석관동주민센터(00009),239,1355,1594,1
나이스신용정보.(구)한국예술원(00037),472,1121,1593,1
여의도역3번출구(00052),1321,272,1593,1
서서울농협본점(00011),1050,543,1593,1
건대입구역1번출구(00106),645,947,1592,1
역촌오거리(00016),727,865,1592,1
서울대정문(00006),743,849,1592,1
쌍용아파트.중산마을입구(00104),277,1314,1591,1
고덕그라시움(00010),1107,484,1591,2
센츄리아파트(00010),406,1185,1591,1
두신마을(00126),4,1587,1591,1
백석역(중)(00004),1554,37,1591,1
은평구민체육센터앞(00063),1375,215,1590,1
오류2동주민센터(00042),687,903,1590,1
현대빌라(00014),836,754,1590,1
홀트학교(00110),79,1511,1590,1
삼화상운(기점가상)(00001),1577,12,1589,1
한국전파진흥협회(00039),489,1100,1589,1
산장아파트(00090),1146,442,1588,1
DMC상암센트럴파크(00043),704,884,1588,1
개봉고가(00016),201,1387,1588,1
한신아파트.선유도공원(00033),33,1555,1588,1
우방아파트(종점가상)(00031),28,1559,1587,1
신목동역2번출구(00041),622,965,1587,1
복정고등학교.복정지구(00126),191,1394,1585,1
명일동신동아아파트(00100),495,1090,1585,1
묵동롯데시네마(00037),1121,464,1585,1
흑석동효사정앞(00051),1053,532,1585,1
흥도동주민센터(00094),597,988,1585,1
방화주유소(00013),760,824,1584,1
대림경동아파트(00050),1281,302,1583,1
은가경로당앞(00005),58,1525,1583,1
송산1동주민센터(00105),555,1028,1583,1
서울미래초등학교(00017),1011,572,1583,1
한강호텔입구(00043),15,1567,1582,1
돈암2동주민센터입구.흥천사(00007),1125,457,1582,1
홍대입구역(00054),1020,561,1581,1
궁마을(00016),868,713,1581,1
복정역환승주차장(00147),7,1574,1581,1
중화2동주민센터(00006),1538,41,1579,1
방범초소(00008),1033,545,1578,1
장절리(00005),1316,262,1578,3
강일리버파크6단지(00002),1562,16,1578,4
동아1차아파트102동(00052),7,1570,1577,1
금천문화원.국립전통예술중고(00009),559,1018,1577,1
상진운수종점(00121),6,1570,1576,1
우디안아파트114동앞(00075),87,1489,1576,1
홍제삼거리.인왕산한신휴플러스(00052),920,656,1576,1
상봉역.중랑우체국(00067),950,625,1575,1
군포보건소(00093),4,1571,1575,1
창동주공18단지(00052),391,1183,1574,1
대림초등학교(00005),1444,129,1573,1
아름다운가게.정독도서관(00022),1264,309,1573,1
마곡동로사거리(00090),573,999,1572,1
신림동별빛거리입구(00014),1140,432,1572,1
남부법원.검찰청교차로(00058),668,904,1572,1
인헌초등학교(00032),106,1466,1572,1
주암동(00079),1040,531,1571,1
진성아파트(00031),70,1501,1571,1
암사삼성.현대아파트(00043),363,1208,1571,1
성북청소년센터(00008),1247,324,1571,1
성북생태체험관(00025),19,1550,1569,1
중랑경찰서후문(00047),629,939,1568,1
종로3가.탑골공원(00113),1417,151,1568,1
서울경찰청제6기동단(00010),334,1234,1568,1
부천시민회관(00011),1174,393,1567,1
가양2동강변아파트(00049),1329,238,1567,1
송양초등학교.송산3동행정복지센터(00005),1452,114,1566,2
건영아파트앞(00082),182,1383,1565,1
교학사(00031),63,1502,1565,1
한천초등학교(00054),268,1297,1565,1
무량사입구(00005),1363,201,1564,1
서울생활사박물관.농협앞(00024),372,1191,1563,1
