d_admdong_cd,st_time_cd,cnt_2030,total_cnt
11140605,02,1576.16,3611.45
11140605,03,1238.77,3871.2
11140605,04,1696.61,10862.74
11140605,05,6641.71,39040.31
11140605,06,18557.95,90619.43000000001
11140605,0700,12468.57,49450.44
11140605,0720,16158.01,59678.16
11140605,0740,18165.010000000002,63984.57
11140605,0800,17839.64,59815.73
11140605,0820,14476.58,50438.56
11140605,0840,9747.48,39287.29
11140605,0900,8898.92,32564.0
11140605,0920,6992.85,27784.35
11140605,0940,6129.04,24902.42
11140605,10,19996.58,73819.66
11140605,11,35539.78,99571.65
11140605,12,34539.55,98023.86
11140605,13,26694.59,77911.31
11140605,14,23631.49,61763.45
11140605,15,27074.61,62974.35
11140605,16,35466.53,73002.04
11140605,1700,17058.8,31068.1
11140605,1720,17589.82,31620.54
11140605,1740,17732.82,30936.71
11140605,1800,24768.25,40096.76
11140605,1820,15947.52,25920.46
11140605,1840,12469.5,20225.739999999998
11140605,1900,11137.199999999999,17571.15
11140605,1920,8594.51,14078.78
11140605,1940,7630.32,12678.7
11140605,20,18943.3,31504.54
11140605,21,12278.17,20562.2
11140605,22,6715.66,11125.62
11140605,23,1119.53,2001.49
11140615,00,3390.38,8404.98
11140615,01,7100.41,17686.02
11140615,02,5832.59,14342.93
11140615,03,5016.55,13055.49
11140615,04,5429.13,16737.31
11140615,05,6667.78,29337.22
11140615,06,9935.85,49012.83
11140615,0700,5419.02,24991.6
11140615,0720,6942.43,29329.94
11140615,0740,8595.24,30664.07
11140615,0800,10165.73,31303.05
11140615,0820,7902.01,29947.27
11140615,0840,6633.12,25054.02
11140615,0900,5891.41,23620.56
11140615,0920,5364.92,21899.7
11140615,0940,4917.68,20338.68
11140615,10,13518.67,56040.979999999996
11140615,11,16431.82,57483.7
11140615,12,18714.53,60549.78
11140615,13,17233.29,55289.46
11140615,14,15258.64,48405.3
11140615,15,15694.92,45429.56
11140615,16,18266.66,49366.23
11140615,1700,7888.13,19117.0
11140615,1720,8403.79,19552.19
11140615,1740,8691.65,20007.44
11140615,1800,11554.289999999999,24571.81
11140615,1820,8471.17,19232.17
11140615,1840,8101.18,20285.4
11140615,1900,9068.33,21854.24
11140615,1920,8443.99,20007.09
11140615,1940,7056.74,17490.54
11140615,20,19230.55,45796.58
11140615,21,17489.08,39818.0
11140615,22,13348.68,30803.03
11140615,23,2653.3,6819.08
11140625,00,1797.32,3815.17
11140625,01,3495.4,7905.35
11140625,02,2597.93,6596.0199999999995
11140625,03,2147.37,5261.94
11140625,04,1992.48,6571.53
11140625,05,2853.14,13451.77
11140625,06,6619.08,28177.95
11140625,0700,4761.35,16100.51
11140625,0720,6370.46,20730.06
11140625,0740,8876.710000000001,23666.15
11140625,0800,9561.95,26493.23
11140625,0820,8335.74,23599.51
11140625,0840,6443.29,18535.56
11140625,0900,5451.95,17375.85
11140625,0920,4735.09,16266.380000000001
11140625,0940,4346.51,15432.83
11140625,10,12349.45,45001.27
11140625,11,15434.5,50528.96
11140625,12,17089.41,52689.26
11140625,13,15157.14,49207.27
11140625,14,13921.55,48050.32
11140625,15,14956.57,52281.02
11140625,16,18120.67,58435.99
11140625,1700,7988.1,23472.55
11140625,1720,8016.45,22247.48
11140625,1740,8332.16,22129.37
11140625,1800,12062.92,27423.73
11140625,1820,8018.52,19133.09
11140625,1840,7126.13,17502.53
11140625,1900,6983.58,17159.81
11140625,1920,5428.7699999999995,14196.48
11140625,1940,5124.09,13159.27
11140625,20,15243.5,36653.81
11140625,21,12911.4,30607.93
11140625,22,8716.01,21021.9
11140625,23,1339.42,3669.12
11140635,00,1170.93,3362.41
11140635,01,2746.44,7993.1900000000005
11140635,02,1892.49,5778.48
11140635,03,1442.8200000000002,4959.69
11140635,04,1477.01,6123.51
11140635,05,2232.5,11278.95
11140635,06,3903.23,17792.34
11140635,0700,1844.55,8507.15
11140635,0720,2339.03,9262.75
11140635,0740,2783.67,9965.43
11140635,0800,3307.23,11049.27
11140635,0820,3135.71,11153.91
11140635,0840,2642.52,9679.76
11140635,0900,2435.9700000000003,9891.87
11140635,0920,2454.28,9897.12
11140635,0940,2263.53,9414.19
11140635,10,5528.94,25739.14
11140635,11,6278.52,26161.17
11140635,12,7238.13,29264.99
11140635,13,7428.26,31759.54
11140635,14,7273.09,32225.09
11140635,15,8083.64,35876.08
11140635,16,9943.6,38026.07
11140635,1700,3752.8,14149.0
11140635,1720,4485.38,14137.4
11140635,1740,4573.25,14997.49
11140635,1800,7549.59,20112.32
11140635,1820,4419.83,13632.41
11140635,1840,4056.82,12772.31
11140635,1900,4258.51,12300.0
11140635,1920,3604.45,11217.2
11140635,1940,3542.08,11098.01
11140635,20,10436.69,31682.04
11140635,21,9684.75,27667.09
11140635,22,6604.4400000000005,18390.67
11140635,23,983.16,3207.78
11140645,00,1035.95,2600.48
11140645,01,2295.45,6177.14
11140645,02,1250.14,3301.39
11140645,03,924.0600000000001,2381.31
11140645,04,800.39,3789.39
11140645,05,1312.55,6682.6900000000005
11140645,06,3128.16,13424.84
11140645,0700,1347.66,6223.37
11140645,0720,1496.29,6525.82
11140645,0740,1764.06,8163.96
11140645,0800,2197.36,8469.62
11140645,0820,2194.42,7582.7
11140645,0840,1887.5,5895.25
11140645,0900,1460.34,5368.2
11140645,0920,1351.34,5067.92
11140645,0940,1053.6100000000001,4504.48
11140645,10,3300.38,14095.789999999999
11140645,11,3945.63,15928.199999999999
11140645,12,4662.76,18568.38
11140645,13,4745.71,18586.46
11140645,14,4649.66,20627.53
11140645,15,5044.93,22607.26
11140645,16,6086.56,24358.82
11140645,1700,2906.52,9631.76
11140645,1720,3042.58,9466.14
11140645,1740,3217.45,9812.52
11140645,1800,4738.6,12502.32
11140645,1820,3098.86,8419.92
11140645,1840,2798.2000000000003,7987.0
11140645,1900,3272.09,9222.32
11140645,1920,2821.23,7585.01
11140645,1940,2682.71,7182.38
11140645,20,8207.45,22198.26
11140645,21,7295.39,19243.42
11140645,22,4718.4,11948.6
11140645,23,699.62,2044.87
11140650,00,1062.7,2768.37
11140650,01,2531.95,6726.53
11140650,02,1861.69,4697.04
11140650,03,1462.8799999999999,3736.99
11140650,04,1268.43,4042.17
11140650,05,1524.16,7051.12
11140650,06,2787.9,15475.27
11140650,0700,1183.66,7649.26
11140650,0720,1669.44,9313.39
11140650,0740,1860.68,9259.92
11140650,0800,2099.73,7877.88
11140650,0820,2162.16,8319.54
11140650,0840,1646.53,7202.32
11140650,0900,1491.75,7539.5
11140650,0920,1528.2,6830.85
11140650,0940,1390.65,6639.09
11140650,10,4668.44,22059.68
11140650,11,5369.86,24188.36
11140650,12,5425.6,25017.05
11140650,13,5729.64,24927.57
11140650,14,5735.43,26360.38
11140650,15,7361.45,29726.57
11140650,16,9542.05,33133.42
11140650,1700,4746.54,13527.73
11140650,1720,4596.4800000000005,12824.41
11140650,1740,5099.1,13703.27
11140650,1800,8328.460000000001,18469.36
11140650,1820,5115.21,12506.87
11140650,1840,4372.32,11400.34
11140650,1900,4427.66,11564.06
11140650,1920,3620.94,9698.29
11140650,1940,3631.07,9159.99
11140650,20,9711.49,25079.61
11140650,21,8697.62,21810.13
11140650,22,5626.51,14248.74
11140650,23,898.23,2788.4
11140665,00,829.56,2361.41
11140665,01,1885.45,5454.64
11140665,02,1321.33,3796.82
11140665,03,856.28,3056.24
11140665,04,876.43,3868.88
11140665,05,1477.3,8229.09
11140665,06,3214.6800000000003,16084.82
11140665,0700,2347.63,9222.87
11140665,0720,3269.84,10684.09
11140665,0740,3541.45,12251.31
11140665,0800,3915.85,13184.49
11140665,0820,3136.46,11766.68
11140665,0840,2665.13,9762.09
11140665,0900,2552.03,9199.94
11140665,0920,2176.06,7702.04
11140665,0940,1856.81,7000.08
11140665,10,5109.88,20622.86
11140665,11,5254.62,20198.26
11140665,12,6576.35,23424.01
11140665,13,6484.5599999999995,24571.21
11140665,14,6319.48,25246.65
11140665,15,7155.5199999999995,27213.13
11140665,16,7987.599999999999,29564.52
11140665,1700,3285.2599999999998,11159.86
11140665,1720,3446.72,10649.37
11140665,1740,3313.52,10681.55
11140665,1800,4996.06,13803.77
11140665,1820,3103.56,10229.1
11140665,1840,2752.07,9438.71
11140665,1900,2871.55,9274.9
11140665,1920,2394.35,7588.14
11140665,1940,2389.87,7908.37
11140665,20,7037.97,21608.45
11140665,21,6705.73,19666.97
11140665,22,3923.9,12005.52
11140665,23,520.41,2125.94
11140670,00,2262.21,4304.86
11140670,01,4523.72,8645.58
11140670,02,3212.19,6572.99
11140670,03,2463.52,5738.9
11140670,04,2433.72,6725.36
11140670,05,2875.38,9445.53
11140670,06,3893.66,16198.9
11140670,0700,1979.21,7727.21
11140670,0720,1993.26,7875.55
11140670,0740,2342.06,8606.61
11140670,0800,3055.5,10055.65
11140670,0820,2632.75,10495.95
11140670,0840,2147.4,9187.22
11140670,0900,1923.62,8528.23
11140670,0920,2048.71,8524.77
11140670,0940,1894.3799999999999,8342.58
11140670,10,6658.73,26987.32
11140670,11,8089.11,29940.82
11140670,12,9093.99,32031.079999999998
11140670,13,9269.81,32110.64
11140670,14,9998.25,32971.77
11140670,15,10805.92,33833.59
11140670,16,14183.51,38319.38
11140670,1700,6764.58,15640.65
11140670,1720,7336.24,15936.039999999999
11140670,1740,7418.47,16040.42
11140670,1800,11444.26,21895.21
11140670,1820,8016.16,15728.95
11140670,1840,7063.3,14482.44
11140670,1900,7097.73,13928.1
11140670,1920,6225.6,12162.34
11140670,1940,6022.89,11883.35
11140670,20,17423.31,33612.94
11140670,21,15293.52,28341.47
11140670,22,9709.789999999999,18951.56
11140670,23,1425.28,3337.82
11140680,00,892.11,2346.06
11140680,01,1993.1799999999998,4888.92
11140680,02,1880.23,4576.07
11140680,03,1172.23,3487.48
11140680,04,1386.61,5627.16
11140680,05,2625.13,11754.34
11140680,06,7118.2,28261.55
11140680,0700,4555.79,16665.96
11140680,0720,6011.23,18086.74
11140680,0740,7167.82,18302.6
11140680,0800,6336.91,16486.38
11140680,0820,4457.12,13728.78
11140680,0840,4045.92,11443.74
11140680,0900,3787.74,10468.15
11140680,0920,2724.59,8812.28
11140680,0940,2448.9,8250.51
11140680,10,8209.47,25837.170000000002
11140680,11,12988.55,34848.71
11140680,12,12875.98,37767.92
11140680,13,10844.54,33288.4
11140680,14,10704.07,32480.35
11140680,15,11017.5,34297.82
11140680,16,12587.89,37521.71
11140680,1700,5974.21,15238.27
11140680,1720,5924.36,15183.19
11140680,1740,5972.72,15389.36
11140680,1800,9299.43,20729.989999999998
11140680,1820,5961.41,14005.99
11140680,1840,4623.55,11916.08
11140680,1900,4550.43,11601.39
11140680,1920,4117.78,10478.11
11140680,1940,3995.93,10077.04
11140680,20,10788.33,26378.06
11140680,21,9192.27,22149.6
11140680,22,5887.78,13746.05
11140680,23,789.32,2052.69
11170510,00,1551.04,3212.39
11170510,01,2875.99,6472.24
11170510,02,1740.66,3854.11
11170510,03,1448.04,3374.55
11170510,04,1322.84,4509.06
11170510,05,2066.7599999999998,8887.94
11170510,06,5330.32,20145.329999999998
11170510,0700,2738.17,9472.62
11170510,0720,2980.7200000000003,9479.3
11170510,0740,3239.85,9896.61
11170510,0800,3402.69,10192.12
11170510,0820,2797.6,9607.89
11170510,0840,2328.43,8710.39
11170510,0900,2302.07,8201.57
11170510,0920,2312.67,8257.32
11170510,0940,2479.3399999999997,8904.32
11170510,10,7546.04,26263.25
11170510,11,11830.6,33726.56
11170510,12,11632.11,35096.29
11170510,13,11316.62,34530.01
11170510,14,11363.17,35605.23
11170510,15,11886.55,39034.34
11170510,16,12867.83,41013.18
11170510,1700,5962.53,16866.82
11170510,1720,6027.15,15488.92
11170510,1740,6017.69,15949.11
11170510,1800,9695.59,22436.89
11170510,1820,6265.07,15586.93
11170510,1840,5363.79,13717.08
11170510,1900,5586.33,13782.16
11170510,1920,4771.86,11923.14
11170510,1940,4388.09,11259.14
11170510,20,14092.44,33108.6
11170510,21,12457.72,30370.57
11170510,22,7617.06,18917.03
11170510,23,1066.5,2767.59
11170520,00,1685.08,2816.9
11170520,01,3188.37,5749.82
11170520,02,2363.17,4252.87
11170520,03,1531.1999999999998,3329.06
11170520,04,1383.12,3889.08
11170520,05,2157.09,8532.53
11170520,06,5119.0199999999995,21174.8
11170520,0700,2530.88,12361.43
11170520,0720,2084.3,11047.92
11170520,0740,2165.81,8692.17
11170520,0800,2188.18,7813.5199999999995
11170520,0820,2241.43,7484.52
11170520,0840,2272.44,6574.96
11170520,0900,2589.77,7479.59
11170520,0920,2466.43,6766.99
11170520,0940,2656.95,7125.79
11170520,10,10213.81,24245.04
11170520,11,13610.1,28278.8
11170520,12,14962.36,31175.52
11170520,13,15601.03,31439.58
11170520,14,16190.36,33350.02
11170520,15,17003.18,34885.22
11170520,16,18402.71,36902.01
11170520,1700,7243.84,13996.77
11170520,1720,7035.16,12945.38
11170520,1740,6952.8099999999995,13355.82
11170520,1800,8762.04,15755.36
11170520,1820,6293.16,11720.02
11170520,1840,5584.91,10799.21
11170520,1900,5651.01,10767.56
11170520,1920,4765.44,8983.69
11170520,1940,4469.42,8572.869999999999
11170520,20,12842.1,23227.25
11170520,21,10790.789999999999,20820.8
11170520,22,6870.45,12486.26
11170520,23,1114.94,1959.78
11170530,00,1469.45,2942.61
11170530,01,3045.02,6530.14
11170530,02,2438.61,5444.5
11170530,03,2146.92,5146.23
11170530,04,3448.12,11671.36
11170530,05,8977.23,33560.69
11170530,06,25310.28,65182.84
11170530,0700,15844.08,35468.51
11170530,0720,20864.32,42660.87
11170530,0740,22653.79,46827.87
11170530,0800,21636.57,46200.57
11170530,0820,16185.24,38793.72
11170530,0840,12059.62,32211.34
11170530,0900,11219.22,29328.64
11170530,0920,9186.27,26079.35
11170530,0940,8904.82,25217.76
11170530,10,28601.39,81600.84
11170530,11,36517.22,90708.84
11170530,12,39507.18,93930.21
11170530,13,30462.05,79532.68
11170530,14,29966.760000000002,77165.46
11170530,15,30418.79,78373.95
11170530,16,36280.56,85103.0
11170530,1700,14916.29,31515.010000000002
11170530,1720,14621.79,30272.010000000002
11170530,1740,15393.45,30070.65
11170530,1800,20649.15,38096.68
11170530,1820,13880.95,25958.46
11170530,1840,11312.99,21454.12
11170530,1900,10682.68,19659.05
11170530,1920,8694.460000000001,16193.81
11170530,1940,7947.29,14687.48
11170530,20,20782.1,38721.86
11170530,21,15040.17,27910.83
11170530,22,8667.13,16456.01
11170530,23,1371.05,2970.08
11170555,00,2478.2,4926.31
11170555,01,5698.01,11615.75
11170555,02,4265.49,8567.36
11170555,03,3498.49,7492.5199999999995
11170555,04,3281.55,8912.07
11170555,05,5783.57,20039.55
11170555,06,14569.18,46027.93
11170555,0700,9019.51,26428.53
11170555,0720,11695.43,31540.91
11170555,0740,13543.65,33940.51
11170555,0800,13816.21,32199.21
11170555,0820,13436.28,32653.61
11170555,0840,13116.48,31091.14
11170555,0900,13814.76,30149.23
11170555,0920,12348.66,27208.13
11170555,0940,10338.57,23336.59
11170555,10,28667.739999999998,67694.38
11170555,11,31526.97,68676.35
11170555,12,31595.89,71425.94
11170555,13,28104.989999999998,65876.8
11170555,14,27770.4,66659.2
11170555,15,24632.81,63925.65
11170555,16,29499.04,71334.94
11170555,1700,12153.55,26061.95
11170555,1720,12778.19,26146.88
11170555,1740,12873.89,26951.95
11170555,1800,19168.17,35503.18
11170555,1820,12043.95,23836.6
11170555,1840,10696.7,21573.9
11170555,1900,10598.28,20731.85
11170555,1920,8900.82,18330.31
11170555,1940,8746.28,17626.62
11170555,20,26147.14,50945.74
11170555,21,23124.079999999998,42856.03
11170555,22,14083.74,26891.1
11170555,23,2029.88,4404.11
11170560,00,2429.61,4248.17
11170560,01,5078.13,9313.4
11170560,02,3585.88,6899.58
11170560,03,2708.95,5520.56
11170560,04,2871.14,6963.37
11170560,05,4754.57,16158.710000000001
11170560,06,10467.68,29232.66
11170560,0700,5896.6,15628.76
11170560,0720,7442.91,19258.42
11170560,0740,9630.64,22048.23
11170560,0800,9251.52,23085.989999999998
11170560,0820,7582.06,21246.05
11170560,0840,7122.6,18059.07
11170560,0900,6087.46,15787.05
11170560,0920,4491.65,13682.35
11170560,0940,3831.55,12358.47
11170560,10,11688.0,35313.19
11170560,11,14534.36,39287.58
11170560,12,16876.85,44519.1
11170560,13,15485.93,42980.39
11170560,14,14948.890000000001,42642.38
11170560,15,15906.99,44179.33
11170560,16,19607.94,50591.95
11170560,1700,9094.05,20249.56
11170560,1720,9218.93,19710.3
11170560,1740,9604.36,20788.07
11170560,1800,15615.99,28930.94
11170560,1820,10381.18,20824.75
11170560,1840,8938.36,18282.94
11170560,1900,9178.32,18150.38
11170560,1920,7668.26,15643.02
11170560,1940,7564.65,15488.14
11170560,20,21977.61,42891.07
11170560,21,19717.01,37197.52
11170560,22,12961.2,23997.83
11170560,23,1843.7,3782.92
11170570,00,1439.81,2980.82
11170570,01,2654.32,5649.4
11170570,02,2058.04,4569.4
11170570,03,1370.93,3459.09
11170570,04,1361.74,4819.03
11170570,05,2722.5,14018.28
11170570,06,7921.81,25953.08
11170570,0700,4778.04,14818.470000000001
11170570,0720,5261.1,16549.85
11170570,0740,5312.4400000000005,14640.4
11170570,0800,5064.28,13536.7
11170570,0820,3237.59,11781.6
11170570,0840,2358.08,9003.16
11170570,0900,1928.56,7778.85
11170570,0920,1675.06,7636.02
11170570,0940,1752.41,7063.3
11170570,10,4489.33,19486.9
11170570,11,5170.0599999999995,21221.09
11170570,12,7062.08,27036.75
11170570,13,6867.37,28120.18
11170570,14,6949.7,29595.34
11170570,15,7570.599999999999,32244.75
11170570,16,9645.1,35368.74
11170570,1700,4289.45,13522.36
11170570,1720,4408.53,13036.69
11170570,1740,4711.54,14159.63
11170570,1800,6795.299999999999,18421.79
11170570,1820,4324.48,12930.33
11170570,1840,3967.9399999999996,11694.93
11170570,1900,4093.95,12002.47
11170570,1920,3956.33,10884.8
11170570,1940,3896.14,10565.48
11170570,20,11849.91,31183.4
11170570,21,11085.84,28082.85
11170570,22,7255.13,17876.13
11170570,23,1005.96,2709.31
11170580,00,1349.19,2987.09
11170580,01,2783.55,7005.19
11170580,02,1986.06,4702.95
11170580,03,1394.08,3821.62
11170580,04,1523.27,4893.69
11170580,05,2306.93,9599.8
11170580,06,6985.0,24495.2
11170580,0700,4066.5,13587.52
11170580,0720,4905.92,15903.43
11170580,0740,5364.84,16714.11
11170580,0800,5255.82,15833.28
11170580,0820,4489.12,13530.23
11170580,0840,4779.98,12396.12
11170580,0900,4458.83,11544.28
11170580,0920,4334.2,11072.47
11170580,0940,3814.22,9963.47
11170580,10,9697.82,27367.66
11170580,11,11248.28,30016.45
11170580,12,11899.46,33672.42
11170580,13,11600.81,33265.96
11170580,14,11679.57,33124.67
11170580,15,9976.85,32220.68
11170580,16,11106.98,32685.809999999998
11170580,1700,4516.47,12055.16
11170580,1720,4697.87,12013.539999999999
11170580,1740,4537.93,11993.27
11170580,1800,7244.75,16266.39
11170580,1820,4252.35,10972.539999999999
11170580,1840,4083.33,10462.14
11170580,1900,4211.83,10431.21
11170580,1920,3444.22,8913.35
11170580,1940,3664.28,9042.04
11170580,20,10895.21,26457.079999999998
11170580,21,10377.7,23969.4
11170580,22,7278.3,16677.06
11170580,23,1080.8,2833.16
11170590,00,923.39,2115.04
11170590,01,1966.06,4704.04
11170590,02,1385.58,2980.9900000000002
11170590,03,912.56,2322.38
11170590,04,904.47,3373.2799999999997
11170590,05,1066.39,5918.74
11170590,06,2206.44,10777.85
11170590,0700,1105.59,4671.04
11170590,0720,1789.28,5491.69
11170590,0740,2032.6399999999999,5869.25
11170590,0800,1904.29,6274.92
11170590,0820,1701.42,6073.69
11170590,0840,1480.59,5495.89
11170590,0900,1273.32,5737.4800000000005
11170590,0920,1261.02,5890.59
11170590,0940,1295.52,5991.53
11170590,10,3660.96,17681.5
11170590,11,4792.26,20394.12
11170590,12,5432.53,21106.77
11170590,13,5286.03,21916.16
11170590,14,5886.77,23536.81
11170590,15,6686.98,26343.16
11170590,16,8213.14,30294.31
11170590,1700,3653.25,11422.73
11170590,1720,3875.4300000000003,11401.94
11170590,1740,3793.93,11083.3
11170590,1800,6239.02,15449.89
11170590,1820,4240.98,10898.289999999999
11170590,1840,3728.94,10174.74
11170590,1900,4106.03,10573.57
11170590,1920,3192.1,8919.65
11170590,1940,3254.62,8874.09
11170590,20,9889.25,24760.92
11170590,21,9523.1,21172.49
11170590,22,6154.93,14085.0
11170590,23,828.46,2125.15
11170625,00,4170.23,7952.73
11170625,01,8433.47,16622.7
11170625,02,6015.94,12558.25
11170625,03,4741.7699999999995,11922.11
11170625,04,5966.85,21154.75
