year_month,route_no,route_name,station_id,ars_id,station_name,board_total,alight_total,total_count
202604,470,470번(상암차고지~안골마을),100000001,01001,종로2가사거리(00063),8742,8900,17642
202604,N37,N37번(송파공영차고지~진관공영차고지),100000001,01001,종로2가사거리(00032),590,381,971
202604,741,741번(진관차고지~헌인릉입구),100000001,01001,종로2가사거리(00073),5876,8996,14872
202604,N37,N37번(진관공영차고지~송파공영차고지),100000001,01001,종로2가사거리(00089),681,338,1019
202604,160,160번(도봉산~온수동),100000002,01002,창경궁.서울대학교병원(00026),7010,3187,10197
202604,172,172번(하계동~월드컵2.3단지),100000002,01002,창경궁.서울대학교병원(00028),3592,4266,7858
202604,143,143번(정릉~개포동),100000002,01002,창경궁.서울대학교병원(00015),7289,4946,12235
202604,N31,N31정릉 (국민대~강동공영차고지),100000002,01002,창경궁.서울대학교병원(00013),33,6,39
202604,140,140번(도봉산역~AT센터),100000002,01002,창경궁.서울대학교병원(00026),8287,4102,12389
202604,107,107번(민락동차고지~종로5가),100000002,01002,창경궁.서울대학교병원(00059),1901,2759,4660
202604,151,151번(우이동~중앙대),100000002,01002,창경궁.서울대학교병원(00032),7364,6268,13632
202604,162,162번(정릉~여의도),100000002,01002,창경궁.서울대학교병원(00015),6209,6144,12353
202604,301,301번(장지공영차고지~혜화동),100000002,01002,창경궁.서울대학교병원(00052),7583,3471,11054
202604,104,104번(강북청소년수련관난나~숭례문),100000002,01002,창경궁.서울대학교병원(00024),5162,6100,11262
202604,102,102번(상계동~동대문),100000002,01002,창경궁.서울대학교병원(00032),1899,5399,7298
202604,150,150번(도봉산~석수역),100000002,01002,창경궁.서울대학교병원(00026),6172,3655,9827
202604,710,710번(상암차고지~수유역),100000002,01002,창경궁.서울대학교병원(00054),5213,3537,8750
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000002,01002,창경궁.서울대학교병원(00012),7148,5125,12273
202604,8101,8101번(도봉보건소~서소문),100000002,01002,창경궁.서울대학교병원(00019),156,420,576
202604,8111,8111(북악중학교~국민대앞),100000002,01002,창경궁.서울대학교병원(00012),224,762,986
202604,N31,N31강동 (강동공영차고지~국민대),100000002,01002,창경궁.서울대학교병원(00089),3,28,31
202604,100,100번(하계동~용산구청),100000002,01002,창경궁.서울대학교병원(00031),4043,4446,8489
202604,272,272번(면목동~남가좌동),100000002,01002,창경궁.서울대학교병원(00032),15245,11403,26648
202604,8101,8101번(도봉보건소~서소문),100000003,01003,명륜3가.성대입구(00018),75,293,368
202604,143,143번(정릉~개포동),100000003,01003,명륜3가.성대입구(00014),11035,6646,17681
202604,150,150번(도봉산~석수역),100000003,01003,명륜3가.성대입구(00025),8226,4646,12872
202604,172,172번(하계동~월드컵2.3단지),100000003,01003,명륜3가.성대입구(00027),3744,4398,8142
202604,104,104번(강북청소년수련관난나~숭례문),100000003,01003,명륜3가.성대입구(00023),4955,7225,12180
202604,301,301번(장지공영차고지~혜화동),100000003,01003,명륜3가.성대입구(00051),18967,8857,27824
202604,107,107번(민락동차고지~종로5가),100000003,01003,명륜3가.성대입구(00058),1517,3337,4854
202604,102,102번(상계동~동대문),100000003,01003,명륜3가.성대입구(00031),3172,5608,8780
202604,151,151번(우이동~중앙대),100000003,01003,명륜3가.성대입구(00031),8300,5020,13320
202604,272,272번(면목동~남가좌동),100000003,01003,명륜3가.성대입구(00031),19279,15576,34855
202604,162,162번(정릉~여의도),100000003,01003,명륜3가.성대입구(00014),7197,6948,14145
202604,100,100번(하계동~용산구청),100000003,01003,명륜3가.성대입구(00030),5296,6180,11476
202604,N31,N31정릉 (국민대~강동공영차고지),100000003,01003,명륜3가.성대입구(00012),403,29,432
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000003,01003,명륜3가.성대입구(00011),9414,5925,15339
202604,8111,8111(북악중학교~국민대앞),100000003,01003,명륜3가.성대입구(00011),274,496,770
202604,710,710번(상암차고지~수유역),100000003,01003,명륜3가.성대입구(00053),9049,2656,11705
202604,N31,N31강동 (강동공영차고지~국민대),100000003,01003,명륜3가.성대입구(00088),229,25,254
202604,160,160번(도봉산~온수동),100000003,01003,명륜3가.성대입구(00025),11175,4207,15382
202604,140,140번(도봉산역~AT센터),100000003,01003,명륜3가.성대입구(00025),17073,5177,22250
202604,470,470번(상암차고지~안골마을),100000004,01004,종로2가.삼일교(00029),8994,10575,19569
202604,N37,N37번(송파공영차고지~진관공영차고지),100000004,01004,종로2가.삼일교(00081),319,96,415
202604,N37,N37번(진관공영차고지~송파공영차고지),100000004,01004,종로2가.삼일교(00026),538,101,639
202604,501,501번(한남운수대학동차고지~종로2가),100000004,01004,종로2가.삼일교(00029),6070,2563,8633
202604,701,701번(진관차고지~종로2가),100000004,01004,종로2가.삼일교(00038),1210,558,1768
202604,01A,01A번(예장주차장~예장주차장),100000004,01004,종로2가.삼일교(00023),2301,6701,9002
202604,741,741번(진관차고지~헌인릉입구),100000004,01004,종로2가.삼일교(00025),9334,7898,17232
202604,143,143번(정릉~개포동),100000005,01005,혜화동로터리.여운형활동터(00013),5645,7891,13536
202604,150,150번(도봉산~석수역),100000005,01005,혜화동로터리.여운형활동터(00024),4019,4344,8363
202604,107,107번(민락동차고지~종로5가),100000005,01005,혜화동로터리.여운형활동터(00057),388,3005,3393
202604,151,151번(우이동~중앙대),100000005,01005,혜화동로터리.여운형활동터(00030),3736,4545,8281
202604,172,172번(하계동~월드컵2.3단지),100000005,01005,혜화동로터리.여운형활동터(00026),2077,4712,6789
202604,N31,N31정릉 (국민대~강동공영차고지),100000005,01005,혜화동로터리.여운형활동터(00011),94,74,168
202604,102,102번(상계동~동대문),100000005,01005,혜화동로터리.여운형활동터(00030),527,5100,5627
202604,8101,8101번(도봉보건소~서소문),100000005,01005,혜화동로터리.여운형활동터(00017),141,161,302
202604,100,100번(하계동~용산구청),100000005,01005,혜화동로터리.여운형활동터(00029),2540,6698,9238
202604,N31,N31강동 (강동공영차고지~국민대),100000005,01005,혜화동로터리.여운형활동터(00087),71,33,104
202604,272,272번(면목동~남가좌동),100000005,01005,혜화동로터리.여운형활동터(00030),13621,16861,30482
202604,710,710번(상암차고지~수유역),100000005,01005,혜화동로터리.여운형활동터(00052),4404,2785,7189
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000005,01005,혜화동로터리.여운형활동터(00010),4797,6773,11570
202604,104,104번(강북청소년수련관난나~숭례문),100000005,01005,혜화동로터리.여운형활동터(00022),1827,6730,8557
202604,8111,8111(북악중학교~국민대앞),100000005,01005,혜화동로터리.여운형활동터(00010),236,450,686
202604,140,140번(도봉산역~AT센터),100000005,01005,혜화동로터리.여운형활동터(00024),8730,4940,13670
202604,162,162번(정릉~여의도),100000005,01005,혜화동로터리.여운형활동터(00013),4619,7295,11914
202604,160,160번(도봉산~온수동),100000005,01005,혜화동로터리.여운형활동터(00024),5882,3941,9823
202604,7018,7018번(북가좌동~광교),100000006,01101,경기상고(00025),4643,4413,9056
202604,7016,7016번(은평차고지~상명대),100000006,01101,경기상고(00059),4651,544,5195
202604,1711,1711번(국민대~공덕동),100000006,01101,경기상고(00013),6965,2631,9596
202604,7018,7018번(북가좌동~광교),100000007,01102,신교동(00026),4943,4310,9253
202604,1020,1020번(정릉~교보문고),100000007,01102,신교동(00022),7662,2327,9989
202604,1711,1711번(국민대~공덕동),100000007,01102,신교동(00014),10495,4172,14667
202604,7022,7022번(구산동~서울역),100000007,01102,신교동(00030),9570,2768,12338
202604,7016,7016번(은평차고지~상명대),100000007,01102,신교동(00060),7192,1103,8295
202604,7212,7212번(은평차고지~극동그린아파트앞),100000007,01102,신교동(00043),7156,1561,8717
202604,8111,8111(북악중학교~국민대앞),100000008,01103,경기상고(00019),90,745,835
202604,7016,7016번(은평차고지~상명대),100000008,01103,경기상고(00051),950,5630,6580
202604,1711,1711번(국민대~공덕동),100000008,01103,경기상고(00053),2191,6887,9078
202604,7018,7018번(북가좌동~광교),100000008,01103,경기상고(00035),3206,3640,6846
202604,7212,7212번(은평차고지~극동그린아파트앞),100000009,01104,경복고교(00042),3601,1725,5326
202604,7022,7022번(구산동~서울역),100000009,01104,경복고교(00029),4680,3864,8544
202604,1020,1020번(정릉~교보문고),100000009,01104,경복고교(00021),4102,4191,8293
202604,1020,1020번(정릉~교보문고),100000010,01105,청운중학교(00020),685,2652,3337
202604,7212,7212번(은평차고지~극동그린아파트앞),100000010,01105,청운중학교(00041),614,1386,2000
202604,7022,7022번(구산동~서울역),100000010,01105,청운중학교(00028),835,2368,3203
202604,7022,7022번(구산동~서울역),100000011,01106,자하문고개.윤동주문학관(00027),8658,1563,10221
202604,1020,1020번(정릉~교보문고),100000011,01106,자하문고개.윤동주문학관(00019),6817,1629,8446
202604,7212,7212번(은평차고지~극동그린아파트앞),100000011,01106,자하문고개.윤동주문학관(00040),5340,803,6143
202604,1020,1020번(정릉~교보문고),100000012,01107,자하문고개.윤동주문학관(00035),1008,8242,9250
202604,7022,7022번(구산동~서울역),100000012,01107,자하문고개.윤동주문학관(00048),1081,7242,8323
202604,7212,7212번(은평차고지~극동그린아파트앞),100000012,01107,자하문고개.윤동주문학관(00103),563,6124,6687
202604,1020,1020번(정릉~교보문고),100000013,01108,청운중학교(00034),1866,2518,4384
202604,7212,7212번(은평차고지~극동그린아파트앞),100000013,01108,청운중학교(00102),975,2248,3223
202604,7022,7022번(구산동~서울역),100000013,01108,청운중학교(00047),1473,2375,3848
202604,1020,1020번(정릉~교보문고),100000014,01109,경복고교(00033),3714,4061,7775
202604,7022,7022번(구산동~서울역),100000014,01109,경복고교(00046),3805,3528,7333
202604,7212,7212번(은평차고지~극동그린아파트앞),100000014,01109,경복고교(00101),2065,3322,5387
202604,7212,7212번(은평차고지~극동그린아파트앞),100000015,01110,통인시장종로구보건소(00044),6886,5923,12809
202604,7022,7022번(구산동~서울역),100000015,01110,통인시장종로구보건소(00031),7083,8595,15678
202604,7018,7018번(북가좌동~광교),100000015,01110,통인시장종로구보건소(00027),2504,8051,10555
202604,1020,1020번(정릉~교보문고),100000015,01110,통인시장종로구보건소(00023),6553,8973,15526
202604,1711,1711번(국민대~공덕동),100000015,01110,통인시장종로구보건소(00015),9233,11875,21108
202604,7016,7016번(은평차고지~상명대),100000015,01110,통인시장종로구보건소(00061),6105,4475,10580
202604,7212,7212번(은평차고지~극동그린아파트앞),100000016,01111,통인시장종로구보건소(00099),2257,6671,8928
202604,8111,8111(북악중학교~국민대앞),100000016,01111,통인시장종로구보건소(00017),75,690,765
202604,1711,1711번(국민대~공덕동),100000016,01111,통인시장종로구보건소(00051),3945,9440,13385
202604,7016,7016번(은평차고지~상명대),100000016,01111,통인시장종로구보건소(00049),1498,6409,7907
202604,7022,7022번(구산동~서울역),100000016,01111,통인시장종로구보건소(00044),4129,7116,11245
202604,1020,1020번(정릉~교보문고),100000016,01111,통인시장종로구보건소(00031),3602,5332,8934
202604,7018,7018번(북가좌동~광교),100000016,01111,통인시장종로구보건소(00033),3887,3198,7085
202604,1020,1020번(정릉~교보문고),100000017,01112,효자동(00032),2546,4736,7282
202604,8111,8111(북악중학교~국민대앞),100000017,01112,효자동(00018),82,1065,1147
202604,7022,7022번(구산동~서울역),100000017,01112,효자동(00045),2495,4596,7091
202604,1711,1711번(국민대~공덕동),100000017,01112,효자동(00052),3558,9184,12742
202604,7212,7212번(은평차고지~극동그린아파트앞),100000017,01112,효자동(00100),1235,4644,5879
202604,7016,7016번(은평차고지~상명대),100000017,01112,효자동(00050),1031,6762,7793
202604,7018,7018번(북가좌동~광교),100000017,01112,효자동(00034),3819,4050,7869
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000018,01113,사직단.어린이도서관(00017),8997,4172,13169
202604,710,710번(상암차고지~수유역),100000018,01113,사직단.어린이도서관(00059),5280,3859,9139
202604,708,708번(진관차고지~서울역),100000018,01113,사직단.어린이도서관(00035),4048,2586,6634
202604,606,606번(부천상동~종로1가),100000018,01113,사직단.어린이도서관(00067),4463,1755,6218
202604,7025,7025번(은평차고지~종로),100000018,01113,사직단.어린이도서관(00045),6975,2099,9074
202604,종로05,종로05(서대문역~배화여중고),100000018,01113,사직단.어린이도서관(00019),3092,861,3953
202604,272,272번(면목동~남가좌동),100000018,01113,사직단.어린이도서관(00037),8390,5203,13593
202604,708,708번(진관차고지~서울역),100000019,01114,경복궁역1번출구(00034),5746,5359,11105
202604,710,710번(상암차고지~수유역),100000019,01114,경복궁역1번출구(00058),18775,10721,29496
202604,272,272번(면목동~남가좌동),100000019,01114,경복궁역1번출구(00036),42687,19490,62177
202604,7025,7025번(은평차고지~종로),100000019,01114,경복궁역1번출구(00044),10601,5417,16018
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000019,01114,경복궁역1번출구(00016),20306,14868,35174
202604,606,606번(부천상동~종로1가),100000019,01114,경복궁역1번출구(00066),19098,2096,21194
202604,7018,7018번(북가좌동~광교),100000020,01115,경복궁역2번출구(00028),1883,17830,19713
202604,7212,7212번(은평차고지~극동그린아파트앞),100000020,01115,경복궁역2번출구(00045),8943,13476,22419
202604,1020,1020번(정릉~교보문고),100000020,01115,경복궁역2번출구(00024),6138,25590,31728
202604,7016,7016번(은평차고지~상명대),100000020,01115,경복궁역2번출구(00062),9119,17081,26200
202604,종로09,종로09(수성동계곡~숭례문),100000020,01115,경복궁역2번출구(00006),4461,15003,19464
202604,1711,1711번(국민대~공덕동),100000020,01115,경복궁역2번출구(00016),13879,36043,49922
202604,7022,7022번(구산동~서울역),100000020,01115,경복궁역2번출구(00032),8788,19697,28485
202604,7022,7022번(구산동~서울역),100000021,01116,경복궁역3번출구(00043),22315,9058,31373
202604,1020,1020번(정릉~교보문고),100000021,01116,경복궁역3번출구(00030),24429,4921,29350
202604,8111,8111(북악중학교~국민대앞),100000021,01116,경복궁역3번출구(00016),2291,712,3003
202604,7018,7018번(북가좌동~광교),100000021,01116,경복궁역3번출구(00032),17049,2262,19311
202604,1711,1711번(국민대~공덕동),100000021,01116,경복궁역3번출구(00050),32081,14425,46506
202604,7016,7016번(은평차고지~상명대),100000021,01116,경복궁역3번출구(00048),17741,9667,27408
202604,7212,7212번(은평차고지~극동그린아파트앞),100000021,01116,경복궁역3번출구(00098),15164,9884,25048
202604,272,272번(면목동~남가좌동),100000022,01117,경복궁(00063),10457,12519,22976
202604,N51,N51번(하계동차고지~시흥동차고지),100000022,01117,경복궁(00126),11,25,36
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000022,01117,경복궁(00069),9155,7805,16960
202604,710,710번(상암차고지~수유역),100000022,01117,경복궁(00021),6452,6844,13296
202604,1020,1020번(정릉~교보문고),100000022,01117,경복궁(00025),2186,11990,14176
202604,606,606번(부천상동~종로1가),100000022,01117,경복궁(00061),1949,4380,6329
202604,601,601번(개화동~종로4가),100000022,01117,경복궁(00030),3377,10079,13456
202604,N51,N51번(시흥동차고지~하계동차고지),100000022,01117,경복궁(00044),49,29,78
202604,109,109번(우이동~서울역),100000022,01117,경복궁(00033),5799,2210,8009
202604,7025,7025번(은평차고지~종로),100000022,01117,경복궁(00030),3866,7731,11597
202604,7016,7016번(은평차고지~상명대),100000023,01118,광화문역2번출구.KT광화문지사(00047),19687,9542,29229
202604,N51,N51번(하계동차고지~시흥동차고지),100000023,01118,광화문역2번출구.KT광화문지사(00125),24,30,54
202604,109,109번(우이동~서울역),100000023,01118,광화문역2번출구.KT광화문지사(00032),12022,4184,16206
202604,1711,1711번(국민대~공덕동),100000023,01118,광화문역2번출구.KT광화문지사(00049),25652,12639,38291
202604,N51,N51번(시흥동차고지~하계동차고지),100000023,01118,광화문역2번출구.KT광화문지사(00043),100,32,132
202604,7018,7018번(북가좌동~광교),100000023,01118,광화문역2번출구.KT광화문지사(00031),19820,366,20186
202604,01A,01A번(예장주차장~예장주차장),100000023,01118,광화문역2번출구.KT광화문지사(00016),8287,11971,20258
202604,1020,1020번(정릉~교보문고),100000023,01118,광화문역2번출구.KT광화문지사(00029),24526,1891,26417
202604,606,606번(부천상동~종로1가),100000023,01118,광화문역2번출구.KT광화문지사(00065),9010,835,9845
202604,708,708번(진관차고지~서울역),100000023,01118,광화문역2번출구.KT광화문지사(00033),8773,4174,12947
202604,종로09,종로09(수성동계곡~숭례문),100000023,01118,광화문역2번출구.KT광화문지사(00013),13368,2659,16027
202604,7212,7212번(은평차고지~극동그린아파트앞),100000023,01118,광화문역2번출구.KT광화문지사(00097),12950,6363,19313
202604,종로11,종로11(삼청공원~서울역),100000023,01118,광화문역2번출구.KT광화문지사(00014),26732,5333,32065
202604,600,600번(온수동~광화문),100000025,01120,광화문역6번출구(00036),6158,10015,16173
202604,602,602번(양천공용차고지~시청앞),100000025,01120,광화문역6번출구(00045),4679,7921,12600
202604,N75,N75번(신림2동차고지~진관공영차고지),100000025,01120,광화문역6번출구(00125),81,205,286
202604,7019,7019번(은평공영차고지~시청(서소문)),100000025,01120,광화문역6번출구(00044),9750,7412,17162
202604,N75,N75번(진관공영차고지~신림2동차고지),100000025,01120,광화문역6번출구(00040),304,126,430
202604,603,603번(신월동~시청),100000025,01120,광화문역6번출구(00042),5180,4719,9899
202604,706,706번(진관공영차고지~서소문),100000025,01120,광화문역6번출구(00033),3052,3738,6790
202604,470,470번(상암차고지~안골마을),100000028,01123,서울역사박물관.강북삼성병원(00068),2958,5135,8093
202604,101,101번(화계사~동대문),100000028,01123,서울역사박물관.강북삼성병원(00041),1268,6495,7763
202604,N37,N37번(진관공영차고지~송파공영차고지),100000028,01123,서울역사박물관.강북삼성병원(00093),99,124,223
202604,N37,N37번(송파공영차고지~진관공영차고지),100000028,01123,서울역사박물관.강북삼성병원(00036),82,146,228
202604,704,704번(진관차고지~서울역버스환승센터),100000028,01123,서울역사박물관.강북삼성병원(00038),6701,1695,8396
202604,741,741번(진관차고지~헌인릉입구),100000028,01123,서울역사박물관.강북삼성병원(00077),6211,9740,15951
202604,720,720번(기자촌~답십리),100000028,01123,서울역사박물관.강북삼성병원(00083),7534,5682,13216
202604,601,601번(개화동~종로4가),100000028,01123,서울역사박물관.강북삼성병원(00045),3725,1660,5385
202604,470,470번(상암차고지~안골마을),100000029,01124,새문안교회(00067),2443,7840,10283
202604,601,601번(개화동~종로4가),100000029,01124,새문안교회(00044),3103,3760,6863
202604,N75,N75번(신림2동차고지~진관공영차고지),100000030,01125,광화문역7번출구(00048),212,108,320
202604,704,704번(진관차고지~서울역버스환승센터),100000030,01125,광화문역7번출구(00037),5272,1412,6684
202604,N75,N75번(진관공영차고지~신림2동차고지),100000030,01125,광화문역7번출구(00135),92,117,209
202604,401,401번(장지공영차고지~서울역),100000031,01126,세종문화회관(00050),9631,5085,14716
202604,704,704번(진관차고지~서울역버스환승센터),100000031,01126,세종문화회관(00036),3629,2480,6109
202604,700,700번(대화동~서울역),100000031,01126,세종문화회관(00044),2871,7031,9902
202604,1711,1711번(국민대~공덕동),100000031,01126,세종문화회관(00017),17038,26516,43554
202604,종로09,종로09(수성동계곡~숭례문),100000031,01126,세종문화회관(00007),2703,7235,9938
202604,7016,7016번(은평차고지~상명대),100000031,01126,세종문화회관(00063),11364,16180,27544
202604,7018,7018번(북가좌동~광교),100000031,01126,세종문화회관(00029),494,14937,15431
202604,종로11,종로11(삼청공원~서울역),100000031,01126,세종문화회관(00007),2612,12937,15549
202604,N51,N51번(하계동차고지~시흥동차고지),100000031,01126,세종문화회관(00038),36,45,81
202604,406,406번(개포동~서울역),100000031,01126,세종문화회관(00035),7043,4945,11988
202604,7022,7022번(구산동~서울역),100000031,01126,세종문화회관(00033),6421,12807,19228
202604,7212,7212번(은평차고지~극동그린아파트앞),100000031,01126,세종문화회관(00046),5832,7856,13688
202604,N51,N51번(시흥동차고지~하계동차고지),100000031,01126,세종문화회관(00118),16,202,218
202604,703,703번(탄현역~숭례문),100000032,01127,서울경찰청.경복궁역(00057),1028,1630,2658
202604,601,601번(개화동~종로4가),100000032,01127,서울경찰청.경복궁역(00029),4200,17249,21449
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000032,01127,서울경찰청.경복궁역(00068),13493,12341,25834
202604,700,700번(대화동~서울역),100000032,01127,서울경찰청.경복궁역(00043),3361,11175,14536
202604,7025,7025번(은평차고지~종로),100000032,01127,서울경찰청.경복궁역(00029),3870,5322,9192
202604,710,710번(상암차고지~수유역),100000032,01127,서울경찰청.경복궁역(00020),8626,12378,21004
202604,606,606번(부천상동~종로1가),100000032,01127,서울경찰청.경복궁역(00060),2082,10319,12401
202604,272,272번(면목동~남가좌동),100000032,01127,서울경찰청.경복궁역(00062),15406,25845,41251
202604,703,703번(탄현역~숭례문),100000033,01128,사직단(00056),1035,2742,3777
202604,272,272번(면목동~남가좌동),100000033,01128,사직단(00061),4620,16492,21112
202604,710,710번(상암차고지~수유역),100000033,01128,사직단(00019),2722,8446,11168
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000033,01128,사직단(00067),4850,10896,15746
202604,606,606번(부천상동~종로1가),100000033,01128,사직단(00059),919,6782,7701
202604,7025,7025번(은평차고지~종로),100000033,01128,사직단(00028),2066,8322,10388
202604,700,700번(대화동~서울역),100000033,01128,사직단(00042),2722,8760,11482
202604,601,601번(개화동~종로4가),100000033,01128,사직단(00028),1898,13505,15403
202604,700,700번(대화동~서울역),100000034,01129,광화문역6번출구.광화문빌딩(00045),3780,6938,10718
202604,N51,N51번(시흥동차고지~하계동차고지),100000034,01129,광화문역6번출구.광화문빌딩(00119),107,145,252
202604,N51,N51번(하계동차고지~시흥동차고지),100000034,01129,광화문역6번출구.광화문빌딩(00039),183,72,255
202604,703,703번(탄현역~숭례문),100000034,01129,광화문역6번출구.광화문빌딩(00059),1833,2116,3949
202604,7025,7025번(은평차고지~종로),100000035,01130,덕성여중고(00043),5689,2738,8427
202604,710,710번(상암차고지~수유역),100000035,01130,덕성여중고(00057),6944,5555,12499
202604,272,272번(면목동~남가좌동),100000035,01130,덕성여중고(00035),14922,10271,25193
202604,8111,8111(북악중학교~국민대앞),100000035,01130,덕성여중고(00015),227,527,754
202604,N51,N51번(하계동차고지~시흥동차고지),100000035,01130,덕성여중고(00037),28,8,36
202604,401,401번(장지공영차고지~서울역),100000035,01130,덕성여중고(00049),4438,9944,14382
202604,406,406번(개포동~서울역),100000035,01130,덕성여중고(00034),3360,8670,12030
202604,7022,7022번(구산동~서울역),100000035,01130,덕성여중고(00042),11354,4095,15449
202604,N51,N51번(시흥동차고지~하계동차고지),100000035,01130,덕성여중고(00117),39,69,108
202604,704,704번(진관차고지~서울역버스환승센터),100000035,01130,덕성여중고(00035),2656,3670,6326
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000035,01130,덕성여중고(00015),6486,6689,13175
202604,710,710번(상암차고지~수유역),100000036,01131,안국역.서울공예박물관(00056),6201,7059,13260
202604,N51,N51번(시흥동차고지~하계동차고지),100000036,01131,안국역.서울공예박물관(00116),9,34,43
202604,171,171번(용마문화복지센터~월드컵파크7단지),100000036,01131,안국역.서울공예박물관(00014),7474,8713,16187
202604,N51,N51번(하계동차고지~시흥동차고지),100000036,01131,안국역.서울공예박물관(00036),57,27,84
202604,272,272번(면목동~남가좌동),100000036,01131,안국역.서울공예박물관(00034),13389,14703,28092
202604,7025,7025번(은평차고지~종로),100000036,01131,안국역.서울공예박물관(00042),6831,4285,11116
202604,7730,7730번(은평공영차고지~이북오도청),100000037,01132,국민은행세검정지점(00041),2154,1186,3340
202604,7212,7212번(은평차고지~극동그린아파트앞),100000037,01132,국민은행세검정지점(00034),2789,1223,4012
202604,7022,7022번(구산동~서울역),100000037,01132,국민은행세검정지점(00021),3597,3926,7523
202604,7211,7211번(기자촌~신설동),100000037,01132,국민은행세검정지점(00033),4204,3389,7593
202604,1711,1711번(국민대~공덕동),100000038,01133,세검정초등학교(00009),11989,1799,13788
202604,1020,1020번(정릉~교보문고),100000038,01133,세검정초등학교(00014),6308,2001,8309
202604,7022,7022번(구산동~서울역),100000038,01133,세검정초등학교(00022),5027,5435,10462
202604,7730,7730번(은평공영차고지~이북오도청),100000038,01133,세검정초등학교(00042),5835,3012,8847
202604,110B,"110번(B,국민대방향,정릉~정릉)",100000038,01133,세검정초등학교(00017),3791,2160,5951
202604,163,163번(우이동~대방역),100000038,01133,세검정초등학교(00032),4636,5860,10496
202604,7212,7212번(은평차고지~극동그린아파트앞),100000038,01133,세검정초등학교(00035),4283,2321,6604
202604,110B,"110번(B,국민대방향,정릉~정릉)",100000039,01134,세검정.상명대(00018),6009,2473,8482
202604,7730,7730번(은평공영차고지~이북오도청),100000039,01134,세검정.상명대(00043),5951,797,6748
202604,163,163번(우이동~대방역),100000039,01134,세검정.상명대(00033),6753,9616,16369
202604,7016,7016번(은평차고지~상명대),100000040,01135,상명대입구.석파랑(00056),3874,696,4570
202604,종로13,종로13(평창파출소~부암동주민센터.무계원),100000040,01135,상명대입구.석파랑(00019),69,244,313
202604,7018,7018번(북가좌동~광교),100000040,01135,상명대입구.석파랑(00022),2917,3214,6131
202604,종로13,종로13(평창파출소~부암동주민센터.무계원),100000041,01136,하림각(00020),72,1105,1177
202604,1711,1711번(국민대~공덕동),100000041,01136,하림각(00011),6133,1196,7329
202604,7016,7016번(은평차고지~상명대),100000041,01136,하림각(00057),5153,344,5497
202604,7212,7212번(은평차고지~극동그린아파트앞),100000041,01136,하림각(00037),2367,1051,3418
202604,7018,7018번(북가좌동~광교),100000041,01136,하림각(00023),3058,2521,5579
202604,1020,1020번(정릉~교보문고),100000041,01136,하림각(00016),3077,1384,4461
202604,7022,7022번(구산동~서울역),100000041,01136,하림각(00024),2717,2528,5245
202604,1711,1711번(국민대~공덕동),100000042,01137,자하문터널입구.석파정(00012),6846,1497,8343
202604,7022,7022번(구산동~서울역),100000042,01137,자하문터널입구.석파정(00025),2911,2557,5468
202604,7212,7212번(은평차고지~극동그린아파트앞),100000042,01137,자하문터널입구.석파정(00038),2229,1181,3410
202604,7016,7016번(은평차고지~상명대),100000042,01137,자하문터널입구.석파정(00058),4999,423,5422
202604,7018,7018번(북가좌동~광교),100000042,01137,자하문터널입구.석파정(00024),3079,2495,5574
202604,1020,1020번(정릉~교보문고),100000042,01137,자하문터널입구.석파정(00017),2560,1539,4099
202604,7212,7212번(은평차고지~극동그린아파트앞),100000043,01138,부암동주민센터.무계원(00039),4803,1903,6706
202604,7022,7022번(구산동~서울역),100000043,01138,부암동주민센터.무계원(00026),7483,3985,11468
202604,1020,1020번(정릉~교보문고),100000043,01138,부암동주민센터.무계원(00018),6187,3498,9685
202604,7022,7022번(구산동~서울역),100000044,01139,부암동주민센터.무계원(00049),3027,5998,9025
202604,7212,7212번(은평차고지~극동그린아파트앞),100000044,01139,부암동주민센터.무계원(00104),1622,5475,7097
202604,1020,1020번(정릉~교보문고),100000044,01139,부암동주민센터.무계원(00036),2456,6802,9258
202604,7016,7016번(은평차고지~상명대),100000045,01140,자하문터널입구.석파정(00052),723,6290,7013
202604,7018,7018번(북가좌동~광교),100000045,01140,자하문터널입구.석파정(00036),2555,3503,6058
202604,7022,7022번(구산동~서울역),100000045,01140,자하문터널입구.석파정(00050),3153,2437,5590
202604,1020,1020번(정릉~교보문고),100000045,01140,자하문터널입구.석파정(00037),1638,2132,3770
202604,8111,8111(북악중학교~국민대앞),100000045,01140,자하문터널입구.석파정(00020),56,110,166
202604,7212,7212번(은평차고지~극동그린아파트앞),100000045,01140,자하문터널입구.석파정(00105),1390,2077,3467
202604,1711,1711번(국민대~공덕동),100000045,01140,자하문터널입구.석파정(00054),1601,7444,9045
202604,7212,7212번(은평차고지~극동그린아파트앞),100000046,01141,하림각(00106),1515,2444,3959
202604,8111,8111(북악중학교~국민대앞),100000046,01141,하림각(00021),61,133,194
202604,7018,7018번(북가좌동~광교),100000046,01141,하림각(00037),2330,3034,5364
